"Station","Date & Time (Summer)","Temperature (°C)"
"Yotvata 01/1999-06/2025","25-11-2021 15:00","25.4"
"Yotvata 01/1999-06/2025","25-11-2021 18:00","23.3"
"Yotvata 01/1999-06/2025","25-11-2021 21:00","18.2"
"Yotvata 01/1999-06/2025","26-11-2021 00:00","16.3"
"Yotvata 01/1999-06/2025","26-11-2021 03:00","14.6"
"Yotvata 01/1999-06/2025","26-11-2021 06:00","14.5"
"Yotvata 01/1999-06/2025","26-11-2021 09:00","16"
"Yotvata 01/1999-06/2025","26-11-2021 12:00","22.1"
"Yotvata 01/1999-06/2025","26-11-2021 15:00","24.4"
"Yotvata 01/1999-06/2025","26-11-2021 18:00","21.9"
"Yotvata 01/1999-06/2025","26-11-2021 21:00","17"
"Yotvata 01/1999-06/2025","27-11-2021 00:00","15.5"
"Yotvata 01/1999-06/2025","27-11-2021 03:00","14"
"Yotvata 01/1999-06/2025","27-11-2021 06:00","13.9"
"Yotvata 01/1999-06/2025","27-11-2021 09:00","15.2"
"Yotvata 01/1999-06/2025","27-11-2021 12:00","22.3"
"Yotvata 01/1999-06/2025","27-11-2021 15:00","25.8"
"Yotvata 01/1999-06/2025","27-11-2021 18:00","23"
"Yotvata 01/1999-06/2025","27-11-2021 21:00","17.1"
"Yotvata 01/1999-06/2025","28-11-2021 00:00","15.9"
"Yotvata 01/1999-06/2025","28-11-2021 03:00","12.9"
"Yotvata 01/1999-06/2025","28-11-2021 06:00","11.2"
"Yotvata 01/1999-06/2025","28-11-2021 09:00","16.3"
"Yotvata 01/1999-06/2025","28-11-2021 12:00","24.6"
"Yotvata 01/1999-06/2025","28-11-2021 15:00","29.6"
"Yotvata 01/1999-06/2025","28-11-2021 18:00","26.5"
"Yotvata 01/1999-06/2025","28-11-2021 21:00","20.3"
"Yotvata 01/1999-06/2025","29-11-2021 00:00","18.8"
"Yotvata 01/1999-06/2025","29-11-2021 03:00","17.8"
"Yotvata 01/1999-06/2025","29-11-2021 06:00","17"
"Yotvata 01/1999-06/2025","29-11-2021 09:00","18.4"
"Yotvata 01/1999-06/2025","29-11-2021 12:00","26.3"
"Yotvata 01/1999-06/2025","29-11-2021 15:00","30"
"Yotvata 01/1999-06/2025","29-11-2021 18:00","26.2"
"Yotvata 01/1999-06/2025","29-11-2021 21:00","21.2"
"Yotvata 01/1999-06/2025","30-11-2021 00:00","17.9"
"Yotvata 01/1999-06/2025","30-11-2021 03:00","15.4"
"Yotvata 01/1999-06/2025","30-11-2021 06:00","13.3"
"Yotvata 01/1999-06/2025","30-11-2021 09:00","14.2"
"Yotvata 01/1999-06/2025","30-11-2021 12:00","26.8"
"Yotvata 01/1999-06/2025","30-11-2021 15:00","32.5"
"Yotvata 01/1999-06/2025","30-11-2021 18:00","28.9"
"Yotvata 01/1999-06/2025","30-11-2021 21:00","26.1"
"Yotvata 01/1999-06/2025","01-12-2021 00:00","19.5"
"Yotvata 01/1999-06/2025","01-12-2021 03:00","20.7"
"Yotvata 01/1999-06/2025","01-12-2021 06:00","18.6"
"Yotvata 01/1999-06/2025","01-12-2021 09:00","19"
"Yotvata 01/1999-06/2025","01-12-2021 12:00","22.4"
"Yotvata 01/1999-06/2025","01-12-2021 15:00","24.6"
"Yotvata 01/1999-06/2025","01-12-2021 18:00","22.8"
"Yotvata 01/1999-06/2025","01-12-2021 21:00","20.4"
"Yotvata 01/1999-06/2025","02-12-2021 00:00","18.3"
"Yotvata 01/1999-06/2025","02-12-2021 03:00","16.3"
"Yotvata 01/1999-06/2025","02-12-2021 06:00","13.5"
"Yotvata 01/1999-06/2025","02-12-2021 09:00","15.7"
"Yotvata 01/1999-06/2025","02-12-2021 12:00","20.6"
"Yotvata 01/1999-06/2025","02-12-2021 15:00","22.6"
"Yotvata 01/1999-06/2025","02-12-2021 18:00","20.4"
"Yotvata 01/1999-06/2025","02-12-2021 21:00","16.1"
"Yotvata 01/1999-06/2025","03-12-2021 00:00","15.4"
"Yotvata 01/1999-06/2025","03-12-2021 03:00","14.9"
"Yotvata 01/1999-06/2025","03-12-2021 06:00","13.5"
"Yotvata 01/1999-06/2025","03-12-2021 09:00","15.4"
"Yotvata 01/1999-06/2025","03-12-2021 12:00","20.3"
"Yotvata 01/1999-06/2025","03-12-2021 15:00","23.1"
"Yotvata 01/1999-06/2025","03-12-2021 18:00","20.3"
"Yotvata 01/1999-06/2025","03-12-2021 21:00","15.9"
"Yotvata 01/1999-06/2025","04-12-2021 00:00","13.7"
"Yotvata 01/1999-06/2025","04-12-2021 03:00","12.9"
"Yotvata 01/1999-06/2025","04-12-2021 06:00","9.3"
"Yotvata 01/1999-06/2025","04-12-2021 09:00","12.9"
"Yotvata 01/1999-06/2025","04-12-2021 12:00","20.4"
"Yotvata 01/1999-06/2025","04-12-2021 15:00","24"
"Yotvata 01/1999-06/2025","04-12-2021 18:00","21"
"Yotvata 01/1999-06/2025","04-12-2021 21:00","17"
"Yotvata 01/1999-06/2025","05-12-2021 00:00","12.1"
"Yotvata 01/1999-06/2025","05-12-2021 03:00","12.4"
"Yotvata 01/1999-06/2025","05-12-2021 06:00","13.2"
"Yotvata 01/1999-06/2025","05-12-2021 09:00","16.1"
"Yotvata 01/1999-06/2025","05-12-2021 12:00","24.2"
"Yotvata 01/1999-06/2025","05-12-2021 15:00","24.9"
"Yotvata 01/1999-06/2025","05-12-2021 18:00","21.2"
"Yotvata 01/1999-06/2025","05-12-2021 21:00","15.3"
"Yotvata 01/1999-06/2025","06-12-2021 00:00","14.2"
"Yotvata 01/1999-06/2025","06-12-2021 03:00","10.2"
"Yotvata 01/1999-06/2025","06-12-2021 06:00","9.1"
"Yotvata 01/1999-06/2025","06-12-2021 09:00","13.4"
"Yotvata 01/1999-06/2025","06-12-2021 12:00","21.4"
"Yotvata 01/1999-06/2025","06-12-2021 15:00","23.9"
"Yotvata 01/1999-06/2025","06-12-2021 18:00","20.8"
"Yotvata 01/1999-06/2025","06-12-2021 21:00","17.1"
"Yotvata 01/1999-06/2025","07-12-2021 00:00","14.2"
"Yotvata 01/1999-06/2025","07-12-2021 03:00","12.5"
"Yotvata 01/1999-06/2025","07-12-2021 06:00","10"
"Yotvata 01/1999-06/2025","07-12-2021 09:00","12.5"
"Yotvata 01/1999-06/2025","07-12-2021 12:00","20.5"
"Yotvata 01/1999-06/2025","07-12-2021 15:00","24.4"
"Yotvata 01/1999-06/2025","07-12-2021 18:00","22.3"
"Yotvata 01/1999-06/2025","07-12-2021 21:00","21"
"Yotvata 01/1999-06/2025","08-12-2021 00:00","21.6"
"Yotvata 01/1999-06/2025","08-12-2021 03:00","20.1"
"Yotvata 01/1999-06/2025","08-12-2021 06:00","15.9"
"Yotvata 01/1999-06/2025","08-12-2021 09:00","15.3"
"Yotvata 01/1999-06/2025","08-12-2021 12:00","19.1"
"Yotvata 01/1999-06/2025","08-12-2021 15:00","23.4"
"Yotvata 01/1999-06/2025","08-12-2021 18:00","19.7"
"Yotvata 01/1999-06/2025","08-12-2021 21:00","18.3"
"Yotvata 01/1999-06/2025","09-12-2021 00:00","17"
"Yotvata 01/1999-06/2025","09-12-2021 03:00","15.6"
"Yotvata 01/1999-06/2025","09-12-2021 06:00","12"
"Yotvata 01/1999-06/2025","09-12-2021 09:00","12"
"Yotvata 01/1999-06/2025","09-12-2021 12:00","19.8"
"Yotvata 01/1999-06/2025","09-12-2021 15:00","21.4"
"Yotvata 01/1999-06/2025","09-12-2021 18:00","19.2"
"Yotvata 01/1999-06/2025","09-12-2021 21:00","15.1"
"Yotvata 01/1999-06/2025","10-12-2021 00:00","14"
"Yotvata 01/1999-06/2025","10-12-2021 03:00","13.3"
"Yotvata 01/1999-06/2025","10-12-2021 06:00","13.5"
"Yotvata 01/1999-06/2025","10-12-2021 09:00","13.1"
"Yotvata 01/1999-06/2025","10-12-2021 12:00","24.1"
"Yotvata 01/1999-06/2025","10-12-2021 15:00","26.2"
"Yotvata 01/1999-06/2025","10-12-2021 18:00","23.8"
"Yotvata 01/1999-06/2025","10-12-2021 21:00","16.8"
"Yotvata 01/1999-06/2025","11-12-2021 00:00","14"
"Yotvata 01/1999-06/2025","11-12-2021 03:00","14.3"
"Yotvata 01/1999-06/2025","11-12-2021 06:00","13.3"
"Yotvata 01/1999-06/2025","11-12-2021 09:00","14.9"
"Yotvata 01/1999-06/2025","11-12-2021 12:00","21.9"
"Yotvata 01/1999-06/2025","11-12-2021 15:00","23.9"
"Yotvata 01/1999-06/2025","11-12-2021 18:00","21"
"Yotvata 01/1999-06/2025","11-12-2021 21:00","16.6"
"Yotvata 01/1999-06/2025","12-12-2021 00:00","15"
"Yotvata 01/1999-06/2025","12-12-2021 03:00","14"
"Yotvata 01/1999-06/2025","12-12-2021 06:00","12.9"
"Yotvata 01/1999-06/2025","12-12-2021 09:00","13.1"
"Yotvata 01/1999-06/2025","12-12-2021 12:00","21.8"
"Yotvata 01/1999-06/2025","12-12-2021 15:00","24.3"
"Yotvata 01/1999-06/2025","12-12-2021 18:00","21.7"
"Yotvata 01/1999-06/2025","12-12-2021 21:00","18.7"
"Yotvata 01/1999-06/2025","13-12-2021 00:00","16.1"
"Yotvata 01/1999-06/2025","13-12-2021 03:00","15"
"Yotvata 01/1999-06/2025","13-12-2021 06:00","12.9"
"Yotvata 01/1999-06/2025","13-12-2021 09:00","13.5"
"Yotvata 01/1999-06/2025","13-12-2021 12:00","21.3"
"Yotvata 01/1999-06/2025","13-12-2021 15:00","25.7"
"Yotvata 01/1999-06/2025","13-12-2021 18:00","22.2"
"Yotvata 01/1999-06/2025","13-12-2021 21:00","18.7"
"Yotvata 01/1999-06/2025","14-12-2021 00:00","15.6"
"Yotvata 01/1999-06/2025","14-12-2021 03:00","12.8"
"Yotvata 01/1999-06/2025","14-12-2021 06:00","11.6"
"Yotvata 01/1999-06/2025","14-12-2021 09:00","13.9"
"Yotvata 01/1999-06/2025","14-12-2021 12:00","23"
"Yotvata 01/1999-06/2025","14-12-2021 15:00","26"
"Yotvata 01/1999-06/2025","14-12-2021 18:00","23.5"
"Yotvata 01/1999-06/2025","14-12-2021 21:00","19.6"
"Yotvata 01/1999-06/2025","15-12-2021 00:00","19.6"
"Yotvata 01/1999-06/2025","15-12-2021 03:00","18.5"
"Yotvata 01/1999-06/2025","15-12-2021 06:00","17.9"
"Yotvata 01/1999-06/2025","15-12-2021 09:00","17.4"
"Yotvata 01/1999-06/2025","15-12-2021 12:00","19.8"
"Yotvata 01/1999-06/2025","15-12-2021 15:00","20.6"
"Yotvata 01/1999-06/2025","15-12-2021 18:00","19"
"Yotvata 01/1999-06/2025","15-12-2021 21:00","16.1"
"Yotvata 01/1999-06/2025","16-12-2021 00:00","12.7"
"Yotvata 01/1999-06/2025","16-12-2021 03:00","10.4"
"Yotvata 01/1999-06/2025","16-12-2021 06:00","8.2"
"Yotvata 01/1999-06/2025","16-12-2021 09:00","9"
"Yotvata 01/1999-06/2025","16-12-2021 12:00","17.4"
"Yotvata 01/1999-06/2025","16-12-2021 15:00","18.9"
"Yotvata 01/1999-06/2025","16-12-2021 18:00","17.5"
"Yotvata 01/1999-06/2025","16-12-2021 21:00","14.3"
"Yotvata 01/1999-06/2025","17-12-2021 00:00","11.2"
"Yotvata 01/1999-06/2025","17-12-2021 03:00","7.9"
"Yotvata 01/1999-06/2025","17-12-2021 06:00","7.8"
"Yotvata 01/1999-06/2025","17-12-2021 09:00","9.5"
"Yotvata 01/1999-06/2025","17-12-2021 12:00","17.1"
"Yotvata 01/1999-06/2025","17-12-2021 15:00","19.1"
"Yotvata 01/1999-06/2025","17-12-2021 18:00","16.8"
"Yotvata 01/1999-06/2025","17-12-2021 21:00","13.6"
"Yotvata 01/1999-06/2025","18-12-2021 00:00","11.5"
"Yotvata 01/1999-06/2025","18-12-2021 03:00","11.1"
"Yotvata 01/1999-06/2025","18-12-2021 06:00","10.6"
"Yotvata 01/1999-06/2025","18-12-2021 09:00","10.8"
"Yotvata 01/1999-06/2025","18-12-2021 12:00","16.9"
"Yotvata 01/1999-06/2025","18-12-2021 15:00","19"
"Yotvata 01/1999-06/2025","18-12-2021 18:00","16.4"
"Yotvata 01/1999-06/2025","18-12-2021 21:00","14.6"
"Yotvata 01/1999-06/2025","19-12-2021 00:00","10.2"
"Yotvata 01/1999-06/2025","19-12-2021 03:00","7.5"
"Yotvata 01/1999-06/2025","19-12-2021 06:00","4.8"
"Yotvata 01/1999-06/2025","19-12-2021 09:00","7.3"
"Yotvata 01/1999-06/2025","19-12-2021 12:00","17.4"
"Yotvata 01/1999-06/2025","19-12-2021 15:00","19.5"
"Yotvata 01/1999-06/2025","19-12-2021 18:00","15.4"
"Yotvata 01/1999-06/2025","19-12-2021 21:00","12"
"Yotvata 01/1999-06/2025","20-12-2021 00:00","10.9"
"Yotvata 01/1999-06/2025","20-12-2021 03:00","9.9"
"Yotvata 01/1999-06/2025","20-12-2021 06:00","9.1"
"Yotvata 01/1999-06/2025","20-12-2021 09:00","13.7"
"Yotvata 01/1999-06/2025","20-12-2021 12:00","17.1"
"Yotvata 01/1999-06/2025","20-12-2021 15:00","17.9"
"Yotvata 01/1999-06/2025","20-12-2021 18:00","15.4"
"Yotvata 01/1999-06/2025","20-12-2021 21:00","13.5"
"Yotvata 01/1999-06/2025","21-12-2021 00:00","11.6"
"Yotvata 01/1999-06/2025","21-12-2021 03:00","9.4"
"Yotvata 01/1999-06/2025","21-12-2021 06:00","7.2"
"Yotvata 01/1999-06/2025","21-12-2021 09:00","10.4"
"Yotvata 01/1999-06/2025","21-12-2021 12:00","15.5"
"Yotvata 01/1999-06/2025","21-12-2021 15:00","18.3"
"Yotvata 01/1999-06/2025","21-12-2021 18:00","14.6"
"Yotvata 01/1999-06/2025","21-12-2021 21:00","11.4"
"Yotvata 01/1999-06/2025","22-12-2021 00:00","9.8"
"Yotvata 01/1999-06/2025","22-12-2021 03:00","10"
"Yotvata 01/1999-06/2025","22-12-2021 06:00","9.2"
"Yotvata 01/1999-06/2025","22-12-2021 09:00","11"
"Yotvata 01/1999-06/2025","22-12-2021 12:00","17.6"
"Yotvata 01/1999-06/2025","22-12-2021 15:00","19.4"
"Yotvata 01/1999-06/2025","22-12-2021 18:00","17.6"
"Yotvata 01/1999-06/2025","22-12-2021 21:00","13.1"
"Yotvata 01/1999-06/2025","23-12-2021 00:00","10"
"Yotvata 01/1999-06/2025","23-12-2021 03:00","8.7"
"Yotvata 01/1999-06/2025","23-12-2021 06:00","8.1"
"Yotvata 01/1999-06/2025","23-12-2021 09:00","11.8"
"Yotvata 01/1999-06/2025","23-12-2021 12:00","16"
"Yotvata 01/1999-06/2025","23-12-2021 15:00","18.9"
"Yotvata 01/1999-06/2025","23-12-2021 18:00","17.2"
"Yotvata 01/1999-06/2025","23-12-2021 21:00","13.7"
"Yotvata 01/1999-06/2025","24-12-2021 00:00","13.3"
"Yotvata 01/1999-06/2025","24-12-2021 03:00","12.5"
"Yotvata 01/1999-06/2025","24-12-2021 06:00","11.5"
"Yotvata 01/1999-06/2025","24-12-2021 09:00","13.3"
"Yotvata 01/1999-06/2025","24-12-2021 12:00","16.7"
"Yotvata 01/1999-06/2025","24-12-2021 15:00","17.4"
"Yotvata 01/1999-06/2025","24-12-2021 18:00","16.2"
"Yotvata 01/1999-06/2025","24-12-2021 21:00","12.4"
"Yotvata 01/1999-06/2025","25-12-2021 00:00","10"
"Yotvata 01/1999-06/2025","25-12-2021 03:00","8.8"
"Yotvata 01/1999-06/2025","25-12-2021 06:00","7.1"
"Yotvata 01/1999-06/2025","25-12-2021 09:00","9.2"
"Yotvata 01/1999-06/2025","25-12-2021 12:00","16.1"
"Yotvata 01/1999-06/2025","25-12-2021 15:00","18.3"
"Yotvata 01/1999-06/2025","25-12-2021 18:00","15.8"
"Yotvata 01/1999-06/2025","25-12-2021 21:00","11.4"
"Yotvata 01/1999-06/2025","26-12-2021 00:00","10.1"
"Yotvata 01/1999-06/2025","26-12-2021 03:00","10.1"
"Yotvata 01/1999-06/2025","26-12-2021 06:00","9.4"
"Yotvata 01/1999-06/2025","26-12-2021 09:00","10.3"
"Yotvata 01/1999-06/2025","26-12-2021 12:00","15.4"
"Yotvata 01/1999-06/2025","26-12-2021 15:00","18.8"
"Yotvata 01/1999-06/2025","26-12-2021 18:00","16.6"
"Yotvata 01/1999-06/2025","26-12-2021 21:00","12.5"
"Yotvata 01/1999-06/2025","27-12-2021 00:00","11.3"
"Yotvata 01/1999-06/2025","27-12-2021 03:00","10.2"
"Yotvata 01/1999-06/2025","27-12-2021 06:00","10.2"
"Yotvata 01/1999-06/2025","27-12-2021 09:00","10.9"
"Yotvata 01/1999-06/2025","27-12-2021 12:00","17.6"
"Yotvata 01/1999-06/2025","27-12-2021 15:00","20.6"
"Yotvata 01/1999-06/2025","27-12-2021 18:00","17.8"
"Yotvata 01/1999-06/2025","27-12-2021 21:00","13.3"
"Yotvata 01/1999-06/2025","28-12-2021 00:00","12.4"
"Yotvata 01/1999-06/2025","28-12-2021 03:00","12.2"
"Yotvata 01/1999-06/2025","28-12-2021 06:00","11.2"
"Yotvata 01/1999-06/2025","28-12-2021 09:00","11.6"
"Yotvata 01/1999-06/2025","28-12-2021 12:00","17.9"
"Yotvata 01/1999-06/2025","28-12-2021 15:00","20.5"
"Yotvata 01/1999-06/2025","28-12-2021 18:00","17.4"
"Yotvata 01/1999-06/2025","28-12-2021 21:00","12.7"
"Yotvata 01/1999-06/2025","29-12-2021 00:00","9.7"
"Yotvata 01/1999-06/2025","29-12-2021 03:00","8.3"
"Yotvata 01/1999-06/2025","29-12-2021 06:00","8.4"
"Yotvata 01/1999-06/2025","29-12-2021 09:00","10.2"
"Yotvata 01/1999-06/2025","29-12-2021 12:00","16.8"
"Yotvata 01/1999-06/2025","29-12-2021 15:00","19.2"
"Yotvata 01/1999-06/2025","29-12-2021 18:00","16.7"
"Yotvata 01/1999-06/2025","29-12-2021 21:00","13.5"
"Yotvata 01/1999-06/2025","30-12-2021 00:00","11.8"
"Yotvata 01/1999-06/2025","30-12-2021 03:00","11.1"
"Yotvata 01/1999-06/2025","30-12-2021 06:00","9.2"
"Yotvata 01/1999-06/2025","30-12-2021 09:00","9.5"
"Yotvata 01/1999-06/2025","30-12-2021 12:00","16.5"
"Yotvata 01/1999-06/2025","30-12-2021 15:00","20.4"
"Yotvata 01/1999-06/2025","30-12-2021 18:00","18.8"
"Yotvata 01/1999-06/2025","30-12-2021 21:00","18.2"
"Yotvata 01/1999-06/2025","31-12-2021 00:00","18"
"Yotvata 01/1999-06/2025","31-12-2021 03:00","15.5"
"Yotvata 01/1999-06/2025","31-12-2021 06:00","14.4"
"Yotvata 01/1999-06/2025","31-12-2021 09:00","13.7"
"Yotvata 01/1999-06/2025","31-12-2021 12:00","17.1"
"Yotvata 01/1999-06/2025","31-12-2021 15:00","21.3"
"Yotvata 01/1999-06/2025","31-12-2021 18:00","20.1"
"Yotvata 01/1999-06/2025","31-12-2021 21:00","15"
"Yotvata 01/1999-06/2025","01-01-2022 00:00","14.1"
"Yotvata 01/1999-06/2025","01-01-2022 03:00","14.1"
"Yotvata 01/1999-06/2025","01-01-2022 06:00","13.3"
"Yotvata 01/1999-06/2025","01-01-2022 09:00","12.7"
"Yotvata 01/1999-06/2025","01-01-2022 12:00","16.4"
"Yotvata 01/1999-06/2025","01-01-2022 15:00","19"
"Yotvata 01/1999-06/2025","01-01-2022 18:00","15.9"
"Yotvata 01/1999-06/2025","01-01-2022 21:00","14.4"
"Yotvata 01/1999-06/2025","02-01-2022 00:00","12.5"
"Yotvata 01/1999-06/2025","02-01-2022 03:00","10.9"
"Yotvata 01/1999-06/2025","02-01-2022 06:00","11.5"
"Yotvata 01/1999-06/2025","02-01-2022 09:00","11.2"
"Yotvata 01/1999-06/2025","02-01-2022 12:00","15.9"
"Yotvata 01/1999-06/2025","02-01-2022 15:00","16.8"
"Yotvata 01/1999-06/2025","02-01-2022 18:00","16"
"Yotvata 01/1999-06/2025","02-01-2022 21:00","12.4"
"Yotvata 01/1999-06/2025","03-01-2022 00:00","12.4"
"Yotvata 01/1999-06/2025","03-01-2022 03:00","11.6"
"Yotvata 01/1999-06/2025","03-01-2022 06:00","11.8"
"Yotvata 01/1999-06/2025","03-01-2022 09:00","12.4"
"Yotvata 01/1999-06/2025","03-01-2022 12:00","14"
"Yotvata 01/1999-06/2025","03-01-2022 15:00","15.8"
"Yotvata 01/1999-06/2025","03-01-2022 18:00","15.6"
"Yotvata 01/1999-06/2025","03-01-2022 21:00","12"
"Yotvata 01/1999-06/2025","04-01-2022 00:00","11.8"
"Yotvata 01/1999-06/2025","04-01-2022 03:00","9.7"
"Yotvata 01/1999-06/2025","04-01-2022 06:00","8.3"
"Yotvata 01/1999-06/2025","04-01-2022 09:00","9.2"
"Yotvata 01/1999-06/2025","04-01-2022 12:00","16"
"Yotvata 01/1999-06/2025","04-01-2022 15:00","18.6"
"Yotvata 01/1999-06/2025","04-01-2022 18:00","16.7"
"Yotvata 01/1999-06/2025","04-01-2022 21:00","12.1"
"Yotvata 01/1999-06/2025","05-01-2022 00:00","10.5"
"Yotvata 01/1999-06/2025","05-01-2022 03:00","8.6"
"Yotvata 01/1999-06/2025","05-01-2022 06:00","7.1"
"Yotvata 01/1999-06/2025","05-01-2022 09:00","8.6"
"Yotvata 01/1999-06/2025","05-01-2022 12:00","15.8"
"Yotvata 01/1999-06/2025","05-01-2022 15:00","19.5"
"Yotvata 01/1999-06/2025","05-01-2022 18:00","17.6"
"Yotvata 01/1999-06/2025","05-01-2022 21:00","14.1"
"Yotvata 01/1999-06/2025","06-01-2022 00:00","12.4"
"Yotvata 01/1999-06/2025","06-01-2022 03:00","9.8"
"Yotvata 01/1999-06/2025","06-01-2022 06:00","9.8"
"Yotvata 01/1999-06/2025","06-01-2022 09:00","9.9"
"Yotvata 01/1999-06/2025","06-01-2022 12:00","17.3"
"Yotvata 01/1999-06/2025","06-01-2022 15:00","21.2"
"Yotvata 01/1999-06/2025","06-01-2022 18:00","19"
"Yotvata 01/1999-06/2025","06-01-2022 21:00","14.1"
"Yotvata 01/1999-06/2025","07-01-2022 00:00","11"
"Yotvata 01/1999-06/2025","07-01-2022 03:00","11.1"
"Yotvata 01/1999-06/2025","07-01-2022 06:00","9.6"
"Yotvata 01/1999-06/2025","07-01-2022 09:00","10.6"
"Yotvata 01/1999-06/2025","07-01-2022 12:00","18.2"
"Yotvata 01/1999-06/2025","07-01-2022 15:00","22.1"
"Yotvata 01/1999-06/2025","07-01-2022 18:00","19.7"
"Yotvata 01/1999-06/2025","07-01-2022 21:00","14.5"
"Yotvata 01/1999-06/2025","08-01-2022 00:00","12.3"
"Yotvata 01/1999-06/2025","08-01-2022 03:00","10.2"
"Yotvata 01/1999-06/2025","08-01-2022 06:00","9"
"Yotvata 01/1999-06/2025","08-01-2022 09:00","10.6"
"Yotvata 01/1999-06/2025","08-01-2022 12:00","17.9"
"Yotvata 01/1999-06/2025","08-01-2022 15:00","21.5"
"Yotvata 01/1999-06/2025","08-01-2022 18:00","19.2"
"Yotvata 01/1999-06/2025","08-01-2022 21:00","16.7"
"Yotvata 01/1999-06/2025","09-01-2022 00:00","14.7"
"Yotvata 01/1999-06/2025","09-01-2022 03:00","11.9"
"Yotvata 01/1999-06/2025","09-01-2022 06:00","11.8"
"Yotvata 01/1999-06/2025","09-01-2022 09:00","14.8"
"Yotvata 01/1999-06/2025","09-01-2022 12:00","23.2"
"Yotvata 01/1999-06/2025","09-01-2022 15:00","23.8"
"Yotvata 01/1999-06/2025","09-01-2022 18:00","21"
"Yotvata 01/1999-06/2025","09-01-2022 21:00","15"
"Yotvata 01/1999-06/2025","10-01-2022 00:00","13"
"Yotvata 01/1999-06/2025","10-01-2022 03:00","12.2"
"Yotvata 01/1999-06/2025","10-01-2022 06:00","10.5"
"Yotvata 01/1999-06/2025","10-01-2022 09:00","10.4"
"Yotvata 01/1999-06/2025","10-01-2022 12:00","16.1"
"Yotvata 01/1999-06/2025","10-01-2022 15:00","17.8"
"Yotvata 01/1999-06/2025","10-01-2022 18:00","16.2"
"Yotvata 01/1999-06/2025","10-01-2022 21:00","12.3"
"Yotvata 01/1999-06/2025","11-01-2022 00:00","12.6"
"Yotvata 01/1999-06/2025","11-01-2022 03:00","9.6"
"Yotvata 01/1999-06/2025","11-01-2022 06:00","8"
"Yotvata 01/1999-06/2025","11-01-2022 09:00","9.2"
"Yotvata 01/1999-06/2025","11-01-2022 12:00","15.7"
"Yotvata 01/1999-06/2025","11-01-2022 15:00","18.5"
"Yotvata 01/1999-06/2025","11-01-2022 18:00","16.4"
"Yotvata 01/1999-06/2025","11-01-2022 21:00","12.1"
"Yotvata 01/1999-06/2025","12-01-2022 00:00","10.9"
"Yotvata 01/1999-06/2025","12-01-2022 03:00","10"
"Yotvata 01/1999-06/2025","12-01-2022 06:00","9"
"Yotvata 01/1999-06/2025","12-01-2022 09:00","8.7"
"Yotvata 01/1999-06/2025","12-01-2022 12:00","16.3"
"Yotvata 01/1999-06/2025","12-01-2022 15:00","19.5"
"Yotvata 01/1999-06/2025","12-01-2022 18:00","17.1"
"Yotvata 01/1999-06/2025","12-01-2022 21:00","13.8"
"Yotvata 01/1999-06/2025","13-01-2022 00:00","13"
"Yotvata 01/1999-06/2025","13-01-2022 03:00","11"
"Yotvata 01/1999-06/2025","13-01-2022 06:00","10"
"Yotvata 01/1999-06/2025","13-01-2022 09:00","10.8"
"Yotvata 01/1999-06/2025","13-01-2022 12:00","19.3"
"Yotvata 01/1999-06/2025","13-01-2022 15:00","21.4"
"Yotvata 01/1999-06/2025","13-01-2022 18:00","18.4"
"Yotvata 01/1999-06/2025","13-01-2022 21:00","16.2"
"Yotvata 01/1999-06/2025","14-01-2022 00:00","11.9"
"Yotvata 01/1999-06/2025","14-01-2022 03:00","10.4"
"Yotvata 01/1999-06/2025","14-01-2022 06:00","11.3"
"Yotvata 01/1999-06/2025","14-01-2022 09:00","12.5"
"Yotvata 01/1999-06/2025","14-01-2022 12:00","16.4"
"Yotvata 01/1999-06/2025","14-01-2022 15:00","17"
"Yotvata 01/1999-06/2025","14-01-2022 18:00","16.4"
"Yotvata 01/1999-06/2025","14-01-2022 21:00","15.3"
"Yotvata 01/1999-06/2025","15-01-2022 00:00","12.9"
"Yotvata 01/1999-06/2025","15-01-2022 03:00","13.8"
"Yotvata 01/1999-06/2025","15-01-2022 06:00","12.6"
"Yotvata 01/1999-06/2025","15-01-2022 09:00","11.6"
"Yotvata 01/1999-06/2025","15-01-2022 12:00","14.4"
"Yotvata 01/1999-06/2025","15-01-2022 15:00","15.5"
"Yotvata 01/1999-06/2025","15-01-2022 18:00","14"
"Yotvata 01/1999-06/2025","15-01-2022 21:00","13.8"
"Yotvata 01/1999-06/2025","16-01-2022 00:00","13.5"
"Yotvata 01/1999-06/2025","16-01-2022 03:00","13.3"
"Yotvata 01/1999-06/2025","16-01-2022 06:00","12.9"
"Yotvata 01/1999-06/2025","16-01-2022 09:00","12"
"Yotvata 01/1999-06/2025","16-01-2022 12:00","15.3"
"Yotvata 01/1999-06/2025","16-01-2022 15:00","16.8"
"Yotvata 01/1999-06/2025","16-01-2022 18:00","15"
"Yotvata 01/1999-06/2025","16-01-2022 21:00","13.1"
"Yotvata 01/1999-06/2025","17-01-2022 00:00","11"
"Yotvata 01/1999-06/2025","17-01-2022 03:00","10.2"
"Yotvata 01/1999-06/2025","17-01-2022 06:00","9.4"
"Yotvata 01/1999-06/2025","17-01-2022 09:00","9.1"
"Yotvata 01/1999-06/2025","17-01-2022 12:00","11.8"
"Yotvata 01/1999-06/2025","17-01-2022 15:00","13.6"
"Yotvata 01/1999-06/2025","17-01-2022 18:00","11.7"
